generation,timestamp,num_trees,avg_fitness,max_fitness,min_fitness,fitness_std,unique_architectures,avg_tree_age,total_data_allocated,competition_events,trees_pruned,trees_planted,selection_rate,disruption_type,disruption_severity,survival_rate,avg_training_loss,avg_learning_rate
13,1767473247.239048,8,3.7574592106497438,3.853039078702956,3.6962461825144284,0.04890431248359573,1,0.0,100,13,0,0,0.0,,0.0,1.0,1.089131686836481,0.01
14,1767473247.244327,8,3.6717886420526575,3.7851215227225206,3.6105071206706447,0.053585332324510196,1,0.0,100,14,0,0,0.0,,0.0,1.0,1.2610543593764305,0.01
15,1767473247.2496712,8,3.585668689484042,3.706656948966958,3.521271572017854,0.05719715434347132,1,0.0,100,15,0,0,0.0,flood,0.5,1.0,1.3219800665974617,0.01
16,1767473247.255097,8,3.511255422542816,3.6132160387166956,3.4460008214210025,0.04807802180383229,1,0.0,100,16,2,0,0.25,,0.0,1.0,1.0693515613675117,0.01
17,1767473247.259617,6,3.458437764024202,3.5246556249230347,3.431681703829884,0.03412908854730883,1,0.0,100,17,0,0,0.0,,0.0,1.0,0.9387449324131012,0.01
18,1767473247.2637398,6,3.385667300094143,3.4460750136569347,3.3552712502145763,0.034383441016944544,1,0.0,100,18,0,0,0.0,,0.0,1.0,1.0091235041618347,0.01
19,1767473247.267902,6,3.3192574772412073,3.371100995763399,3.275517330030962,0.036438408551495646,1,0.0,100,19,0,0,0.0,,0.0,1.0,0.9763869742552439,0.01
20,1767473247.2720563,6,3.2721538023008763,3.3803631075963185,3.2048158945364484,0.06083229907840392,1,0.0,40,20,0,0,0.0,drought,0.6,1.0,0.7585865358511606,0.01
21,1767473247.2762733,6,3.2099538954938773,3.2958271295338704,3.148972221049267,0.05270099819296592,1,0.0,100,21,0,1,0.0,,0.0,1.0,0.9416527450084686,0.01
22,1767473247.282385,7,3.4004335310532183,4.874260773747,3.1064093996155178,0.6039965316819996,1,0.0,100,22,0,0,0.0,,0.0,1.0,0.8930155081408364,0.01
23,1767473247.2872767,7,3.32565849837217,4.746213093161549,3.0377259118701074,0.5821930514948196,1,0.0,100,23,0,0,0.0,flood,0.5,1.0,1.1776250430515833,0.01
24,1767473247.2922072,7,3.260488563320078,4.658945385672545,2.976347778230825,0.5731046465592413,1,0.0,100,24,0,0,0.0,,0.0,1.0,0.9753054976463318,0.01
25,1767473247.2972538,7,3.195259045586966,4.544755147342548,2.9082707009243967,0.5528816894144377,1,0.0,100,25,0,0,0.0,,0.0,1.0,1.0358939170837402,0.01
26,1767473247.3022285,7,3.1547964700534794,4.44372222410218,2.860501609554693,0.5311482305776425,1,0.0,100,26,0,0,0.0,,0.0,1.0,0.8235339671373367,0.01
27,1767473247.307109,7,3.092599174484371,4.3655372960211425,2.807250057405211,0.5243026576346829,1,0.0,100,27,0,0,0.0,,0.0,1.0,1.1199407747813634,0.01
28,1767473247.3117895,7,3.031459686506775,4.251605717058592,2.753194129641619,0.5029095568877786,1,0.0,40,28,0,0,0.0,drought,0.6,1.0,1.2663343633924211,0.01
29,1767473247.316853,7,2.9791304921051998,4.153783795905822,2.6843216549246303,0.4854534133876266,1,0.0,100,29,0,0,0.0,,0.0,1.0,1.0525929118905748,0.01
