generation,timestamp,num_trees,avg_fitness,max_fitness,min_fitness,fitness_std,unique_architectures,avg_tree_age,total_data_allocated,competition_events,trees_pruned,trees_planted,selection_rate,disruption_type,disruption_severity,survival_rate,avg_training_loss,avg_learning_rate
13,1767473247.748707,8,3.7470322595629963,3.8193135856772957,3.6969376884815297,0.037506005830540826,1,0.0,100,13,0,1,0.0,,0.0,1.0,1.0987963005900383,0.01
14,1767473247.7562494,9,3.81216382401486,4.8735919510147205,3.614554153346565,0.3781668594649537,1,0.0,100,14,0,0,0.0,,0.0,1.0,0.834650864203771,0.01
15,1767473247.762268,9,3.738593569790268,4.757313428383885,3.563868729178827,0.3619335279269009,1,0.0,100,15,0,0,0.0,,0.0,1.0,1.001206977499856,0.01
16,1767473247.7681832,9,3.654796317509326,4.640647923045677,3.489813549049921,0.34994800486240685,1,0.0,100,16,1,0,0.1111111111111111,,0.0,1.0,1.1076194379064772,0.01
17,1767473247.7740018,8,3.5912452518442635,4.517377652635415,3.4099068631012064,0.3513073079278066,1,0.0,100,17,0,0,0.0,,0.0,1.0,1.2467166632413864,0.01
18,1767473247.7793372,8,3.5168020263666357,4.40635121992465,3.349999318451965,0.33728777542954547,1,0.0,100,18,0,0,0.0,,0.0,1.0,0.9692150801420212,0.01
19,1767473247.7847962,8,3.4527462500337114,4.300088876957984,3.2836372799795934,0.32162268354790874,1,0.0,100,19,0,0,0.0,,0.0,1.0,0.7653755396604538,0.01
20,1767473247.790184,8,3.3772379455609283,4.2188585613875915,3.2041700930634764,0.3195808121622968,1,0.0,100,20,0,0,0.0,,0.0,1.0,1.172212339937687,0.01
21,1767473247.7955673,8,3.3080718181962956,4.155156486441086,3.1460491616518844,0.32141719822093967,1,0.0,100,21,0,0,0.0,,0.0,1.0,1.1049439013004303,0.01
22,1767473247.8009925,8,3.233846650398027,4.0716268888926495,3.072217035656379,0.31781089780961297,1,0.0,100,22,0,0,0.0,,0.0,1.0,1.340261034667492,0.01
23,1767473247.8065507,8,3.1812737954068337,3.9731590684608964,3.0210265336607183,0.30217355797338974,1,0.0,100,23,0,0,0.0,,0.0,1.0,0.828797709196806,0.01
24,1767473247.8118687,8,3.1244767753778246,3.885013121885938,2.9552943959582527,0.29183821866456416,1,0.0,100,24,0,0,0.0,,0.0,1.0,0.8679723180830479,0.01
25,1767473247.8172426,8,3.0704783303827936,3.7946568063702166,2.9017054995707383,0.27951013443656314,1,0.0,100,25,0,1,0.0,,0.0,1.0,0.8238952606916428,0.01
26,1767473247.824851,9,3.218671151348953,4.865105222124283,2.830534185641011,0.638712340955763,1,0.0,100,26,0,0,0.0,,0.0,1.0,1.108526931868659,0.01
27,1767473247.8310063,9,3.1604706614778326,4.7514748117982215,2.7666625834596172,0.6164188236567346,1,0.0,100,27,0,0,0.0,,0.0,1.0,0.961696551905738,0.01
28,1767473247.83699,9,3.095922183203166,4.636204450226725,2.7118524940172386,0.5970979987810915,1,0.0,100,28,0,0,0.0,,0.0,1.0,1.0976732505692377,0.01
